Country,Category,Location,Impact,Units,Reference,Value
North Dakota,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"31,287.74"
North Dakota,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,20.42
North Dakota,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"12,824.82"
North Dakota,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"13,004.48"
North Dakota,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,829.93"
North Dakota,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"10,877.22"
North Dakota,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,43.30
North Dakota,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"11,180.84"
North Dakota,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,933.32"
North Dakota,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,978.04"
North Dakota,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,386.32"
North Dakota,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,54.57
North Dakota,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,243.40
North Dakota,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,231.67
North Dakota,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,121.99
North Dakota,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,197.57
North Dakota,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,67.85
North Dakota,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,830.58"
North Dakota,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,776.04"
North Dakota,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,130.75"
North Dakota,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,136.13"
North Dakota,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,41.85
North Dakota,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,10.40
North Dakota,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,50.63
North Dakota,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,8.24
North Dakota,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,21.65
Ohio,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"36,705.66"
Ohio,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"32,882.36"
Ohio,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"19,189.73"
Ohio,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"31,033.69"
Ohio,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,18.13
Ohio,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"12,727.87"
Ohio,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"12,948.42"
Ohio,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,654.94"
Ohio,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"10,814.64"
Ohio,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,40.84
Ohio,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"11,011.70"
Ohio,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,864.71"
Ohio,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,756.92"
Ohio,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,310.11"
Ohio,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,45.63
Ohio,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,241.63
Ohio,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,230.96
Ohio,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,107.27
Ohio,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,196.74
Ohio,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,60.23
Ohio,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,785.33"
Ohio,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,745.23"
Ohio,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,066.39"
Ohio,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,118.83"
Ohio,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,41.85
Ohio,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,10.49
Ohio,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,44.59
Ohio,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,7.32
Ohio,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,21.65
Oklahoma,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"35,995.83"
Oklahoma,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"32,708.04"
Oklahoma,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"8,002.26"
Oklahoma,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"30,790.55"
Oklahoma,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,13.04
Oklahoma,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"12,577.22"
Oklahoma,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"12,892.15"
Oklahoma,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"2,836.58"
Oklahoma,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"10,744.11"
Oklahoma,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,33.59
Oklahoma,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"10,798.75"
Oklahoma,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,812.41"
Oklahoma,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"2,400.68"
Oklahoma,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,237.16"
Oklahoma,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,29.18
Oklahoma,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,203.41
Oklahoma,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,223.95
Oklahoma,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,48.92
Oklahoma,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,174.49
Oklahoma,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,43.32
Oklahoma,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,674.95"
Oklahoma,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,666.01"
Oklahoma,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,968.21
Oklahoma,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,100.32"
Oklahoma,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,41.85
Oklahoma,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,12.44
Oklahoma,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,22.42
Oklahoma,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,5.28
Oklahoma,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,21.65
Oregon,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"27,571.73"
Oregon,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"21,994.72"
Oregon,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"8,919.76"
Oregon,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"20,413.78"
Oregon,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,14.98
Oregon,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"9,279.35"
Oregon,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"7,890.56"
Oregon,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"3,036.58"
Oregon,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"7,076.58"
Oregon,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,34.95
Oregon,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"8,271.52"
Oregon,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"6,598.42"
Oregon,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"2,675.93"
Oregon,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"6,124.13"
Oregon,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,37.47
Oregon,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,132.69
Oregon,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,110.10
Oregon,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,47.52
Oregon,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,100.85
Oregon,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,49.77
Oregon,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"2,650.98"
Oregon,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"2,238.87"
Oregon,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,966.99
Oregon,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"1,922.39"
Oregon,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,41.85
Oregon,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,13.93
Oregon,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,19.58
Oregon,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,6.06
Oregon,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,21.65
Pennsylvania,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"8,744.23"
Pennsylvania,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"8,174.32"
Pennsylvania,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"4,918.73"
Pennsylvania,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"7,913.27"
Pennsylvania,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,19.65
Pennsylvania,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"2,940.60"
Pennsylvania,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"2,804.40"
Pennsylvania,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"1,777.80"
Pennsylvania,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"2,685.06"
Pennsylvania,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,42.25
Pennsylvania,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"2,623.27"
Pennsylvania,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"2,452.30"
Pennsylvania,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"1,475.62"
Pennsylvania,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"2,373.98"
Pennsylvania,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,51.96
Pennsylvania,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,46.95
Pennsylvania,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,46.24
Pennsylvania,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,32.54
Pennsylvania,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,44.98
Pennsylvania,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,65.31
Pennsylvania,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"1,039.49"
Pennsylvania,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,988.33
Pennsylvania,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,723.39
Pennsylvania,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,762.42
Pennsylvania,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,41.85
Pennsylvania,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,10.70
Pennsylvania,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,45.88
Pennsylvania,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,7.94
Pennsylvania,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,21.65
Rhode Island,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"7,340.24"
Rhode Island,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"6,958.39"
Rhode Island,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"3,605.67"
Rhode Island,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"6,807.87"
Rhode Island,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,25.36
Rhode Island,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"2,453.53"
Rhode Island,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"2,378.86"
Rhode Island,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"1,332.77"
Rhode Island,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"2,306.14"
Rhode Island,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,48.56
Rhode Island,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"2,202.07"
Rhode Island,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"2,087.52"
Rhode Island,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"1,081.70"
Rhode Island,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"2,042.36"
Rhode Island,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,74.75
Rhode Island,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,39.19
Rhode Island,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,39.57
Rhode Island,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,25.86
Rhode Island,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,39.02
Rhode Island,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,84.28
Rhode Island,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,955.31
Rhode Island,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,921.63
Rhode Island,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,652.57
Rhode Island,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,653.42
Rhode Island,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,41.85
Rhode Island,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,9.89
Rhode Island,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,69.13
Rhode Island,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,10.23
Rhode Island,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,21.65
South Carolina,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"38,285.70"
South Carolina,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"33,578.98"
South Carolina,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"20,342.70"
South Carolina,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"31,705.78"
South Carolina,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,16.46
South Carolina,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"13,063.14"
South Carolina,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"13,134.94"
South Carolina,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,934.77"
South Carolina,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"11,001.33"
South Carolina,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,38.55
South Carolina,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"11,485.71"
South Carolina,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"10,073.69"
South Carolina,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"6,102.81"
South Carolina,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,511.74"
South Carolina,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,40.08
South Carolina,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,246.98
South Carolina,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,233.30
South Carolina,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,123.39
South Carolina,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,199.09
South Carolina,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,54.70
South Carolina,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,866.48"
South Carolina,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,776.26"
South Carolina,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,124.52"
South Carolina,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,171.59"
South Carolina,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,41.85
South Carolina,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,11.06
South Carolina,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,36.19
